company_id,industry_code,region,size_class,annual_revenue_msek
4757,63,Stockholm,small,5.4
4758,62,Övriga,small,9.6
4759,72,Stockholm,large,156.1
4760,45,Stockholm,small,18.5
4761,52,Skåne,small,21.3
4762,62,Övriga,small,7.8
4763,70,Stockholm,small,9.9
4764,62,Stockholm,small,16.3
4765,45,Västra Götaland,large,72.7
4766,78,Stockholm,medium,14.2
4767,77,Övriga,small,4.1
4768,72,Övriga,medium,36.7
4769,43,Stockholm,small,11.5
4770,46,Västra Götaland,small,5.5
4771,46,Övriga,large,63.5
4772,72,Stockholm,small,8.1
4773,72,Skåne,small,6.9
4774,42,Stockholm,large,52.9
4775,70,Skåne,small,11.7
4776,45,Stockholm,medium,31.7
4777,63,Övriga,large,30.4
4778,70,Västra Götaland,small,12.6
4779,63,Stockholm,small,15.4
4780,62,Övriga,small,11.1
4781,52,Stockholm,small,10.0
4782,43,Västra Götaland,small,27.5
4783,77,Västra Götaland,medium,23.7
4784,71,Stockholm,small,3.6
4785,62,Övriga,small,25.0
4786,68,Övriga,small,7.6
4787,43,Stockholm,small,12.7
4788,46,Övriga,medium,31.6
4789,63,Västra Götaland,small,7.4
4790,70,Övriga,medium,26.3
4791,45,Stockholm,small,5.9
4792,70,Skåne,small,12.1
4793,69,Västra Götaland,small,16.9
4794,46,Västra Götaland,small,12.0
4795,63,Västra Götaland,small,6.5
4796,62,Stockholm,small,78.8
4797,49,Övriga,large,57.8
4798,42,Västra Götaland,small,18.5
4799,49,Övriga,large,58.9
4800,52,Stockholm,small,15.8
4801,49,Skåne,small,7.3
4802,71,Övriga,small,6.2
4803,46,Skåne,small,7.6
4804,69,Övriga,medium,39.7
4805,78,Övriga,small,17.3
4806,70,Västra Götaland,small,5.0
4807,42,Skåne,small,4.8
4808,70,Stockholm,small,12.5
4809,49,Västra Götaland,medium,39.5
4810,63,Stockholm,small,10.9
4811,47,Övriga,medium,14.4
4812,43,Västra Götaland,small,5.7
4813,43,Västra Götaland,large,75.0
4814,68,Stockholm,medium,28.1
4815,46,Övriga,small,4.7
4816,72,Stockholm,small,21.4
4817,77,Stockholm,large,35.1
4818,62,Stockholm,small,11.2
4819,45,Övriga,medium,10.7
4820,72,Övriga,small,4.0
4821,69,Skåne,small,4.2
4822,43,Övriga,medium,26.2
4823,71,Stockholm,small,7.3
4824,78,Övriga,small,14.0
4825,47,Stockholm,small,12.9
4826,45,Stockholm,small,17.8
4827,49,Stockholm,medium,33.2
4828,78,Skåne,large,59.9
4829,77,Övriga,medium,12.7
4830,72,Västra Götaland,small,3.7
4831,52,Övriga,small,10.3
4832,52,Västra Götaland,medium,19.9
4833,77,Stockholm,small,21.2
4834,63,Västra Götaland,small,20.1
4835,78,Skåne,large,86.4
4836,70,Övriga,small,11.2
4837,70,Västra Götaland,small,36.9
4838,49,Skåne,small,13.0
4839,63,Stockholm,small,16.9
4840,42,Skåne,small,9.3
4841,45,Övriga,large,90.4
4842,47,Stockholm,small,5.6
4843,47,Övriga,small,5.3
4844,78,Skåne,medium,24.6
4845,71,Stockholm,small,10.1
4846,68,Övriga,small,7.9
4847,42,Västra Götaland,small,3.1
4848,43,Stockholm,medium,27.6
4849,68,Stockholm,small,4.9
4850,47,Stockholm,small,7.5
4851,71,Övriga,small,14.0
4852,77,Skåne,small,8.9
4853,49,Övriga,small,8.6
4854,52,Stockholm,medium,21.3
4855,77,Stockholm,small,5.0
4856,49,Stockholm,medium,13.7
4857,62,Västra Götaland,small,9.2
4858,70,Övriga,small,19.9
4859,41,Skåne,small,9.9
4860,52,Stockholm,large,28.9
4861,45,Övriga,medium,23.9
4862,43,Övriga,large,91.6
4863,43,Stockholm,medium,10.7
4864,70,Övriga,medium,21.8
4865,52,Stockholm,small,3.7
4866,49,Stockholm,small,4.3
4867,41,Stockholm,small,12.8
4868,77,Västra Götaland,small,7.9
4869,47,Västra Götaland,small,8.6
4870,49,Stockholm,small,6.2
4871,69,Stockholm,small,12.2
4872,62,Övriga,small,7.5
4873,68,Övriga,small,8.1
4874,63,Övriga,small,5.4
4875,41,Stockholm,large,59.7
4876,45,Stockholm,small,15.7
4877,46,Stockholm,small,7.9
4878,62,Stockholm,medium,19.7
4879,78,Skåne,small,13.0
4880,43,Skåne,small,4.4
4881,77,Övriga,small,25.5
4882,46,Skåne,small,19.4
4883,77,Stockholm,small,2.9
4884,43,Stockholm,small,5.6
4885,72,Skåne,small,12.0
4886,43,Stockholm,medium,22.9
4887,71,Stockholm,small,4.1
4888,77,Västra Götaland,small,8.3
4889,78,Stockholm,small,11.7
4890,71,Stockholm,small,8.1
4891,72,Övriga,medium,18.5
4892,72,Övriga,small,12.5
4893,47,Stockholm,medium,11.5
4894,72,Stockholm,small,6.0
4895,45,Övriga,medium,20.4
4896,52,Stockholm,small,2.3
4897,72,Västra Götaland,small,16.3
4898,43,Stockholm,medium,39.1
4899,72,Stockholm,medium,46.1
4900,70,Övriga,small,16.2
4901,62,Övriga,large,61.4
4902,42,Stockholm,small,40.5
4903,52,Stockholm,small,2.4
4904,78,Stockholm,small,14.2
4905,70,Stockholm,medium,83.1
4906,41,Övriga,large,23.0
4907,42,Skåne,small,2.8
4908,72,Västra Götaland,small,25.9
4909,69,Övriga,small,12.1
4910,71,Övriga,small,5.1
4911,42,Övriga,small,14.4
4912,49,Stockholm,small,6.5
4913,47,Stockholm,small,10.8
4914,71,Skåne,small,10.2
4915,52,Västra Götaland,small,25.7
4916,42,Övriga,medium,57.2
4917,78,Skåne,small,26.8
4918,46,Övriga,small,6.3
4919,71,Stockholm,small,17.0
4920,43,Övriga,small,11.2
4921,46,Stockholm,small,3.9
4922,77,Övriga,medium,13.5
4923,78,Stockholm,large,130.6
4924,68,Västra Götaland,medium,20.0
4925,78,Övriga,small,5.9
4926,77,Västra Götaland,small,36.7
4927,42,Västra Götaland,small,11.2
4928,45,Övriga,large,72.2
4929,49,Västra Götaland,large,33.5
4930,42,Skåne,small,16.4
4931,47,Stockholm,small,7.9
4932,78,Övriga,medium,24.3
4933,49,Skåne,small,6.5
4934,46,Västra Götaland,medium,23.5
4935,46,Stockholm,medium,25.4
4936,77,Skåne,small,9.2
4937,62,Stockholm,large,79.0
4938,46,Stockholm,large,77.9
4939,52,Skåne,large,115.6
4940,62,Stockholm,small,7.7
4941,46,Stockholm,small,3.7
4942,63,Skåne,small,4.9
4943,42,Stockholm,small,13.8
4944,62,Stockholm,small,7.2
4945,68,Stockholm,small,9.2
4946,45,Skåne,medium,81.8
4947,42,Skåne,small,10.4
4948,47,Övriga,small,10.9
4949,71,Stockholm,small,18.0
4950,41,Stockholm,medium,14.3
4951,49,Stockholm,small,4.7
4952,41,Västra Götaland,small,12.7
4953,41,Övriga,large,58.0
4954,41,Stockholm,small,14.2
4955,45,Stockholm,small,16.3
4956,45,Stockholm,medium,17.2
4957,68,Skåne,medium,55.8
4958,41,Skåne,small,3.9
4959,63,Skåne,large,67.0
4960,62,Övriga,large,49.9
4961,45,Västra Götaland,small,10.5
4962,47,Stockholm,small,25.3
4963,77,Stockholm,small,8.5
4964,42,Skåne,small,12.1
4965,63,Skåne,small,14.4
4966,78,Västra Götaland,medium,18.0
4967,70,Skåne,small,4.9
4968,70,Skåne,medium,29.9
4969,78,Övriga,small,27.1
4970,46,Skåne,small,12.2
4971,68,Övriga,small,12.3
4972,49,Stockholm,small,3.3
4973,63,Skåne,small,14.5
4974,78,Övriga,medium,41.2
4975,72,Västra Götaland,small,12.2
4976,42,Övriga,small,23.9
4977,45,Övriga,medium,31.3
4978,43,Stockholm,small,7.5
4979,49,Skåne,small,5.0
4980,63,Stockholm,small,6.0
4981,49,Övriga,medium,27.0
4982,52,Övriga,small,6.7
4983,47,Stockholm,small,4.6
4984,41,Stockholm,small,19.6
4985,45,Skåne,large,87.3
4986,71,Stockholm,small,20.0
4987,78,Stockholm,medium,39.2
4988,68,Västra Götaland,medium,15.7
4989,71,Västra Götaland,small,8.0
4990,62,Stockholm,medium,19.1
4991,72,Övriga,medium,32.1
4992,69,Övriga,small,7.1
4993,63,Övriga,small,3.0
4994,47,Övriga,small,13.7
4995,47,Stockholm,small,24.3
4996,52,Stockholm,medium,8.7
4997,41,Stockholm,small,6.2
4998,78,Övriga,small,8.4
4999,78,Övriga,medium,49.8
5000,72,Övriga,small,11.7
5001,49,Övriga,small,25.4
5002,43,Skåne,medium,28.6
5003,68,Västra Götaland,small,10.2
5004,62,Västra Götaland,medium,26.5
5005,63,Stockholm,small,10.1
5006,42,Stockholm,small,10.1
5007,41,Skåne,small,3.8
5008,77,Västra Götaland,small,3.8
5009,78,Skåne,large,46.9
5010,47,Skåne,large,44.6
5011,71,Stockholm,medium,10.9
5012,72,Västra Götaland,small,5.6
5013,71,Västra Götaland,large,64.7
5014,43,Västra Götaland,medium,12.9
5015,69,Övriga,small,16.6
5016,42,Västra Götaland,medium,20.1
5017,43,Skåne,small,7.4
5018,41,Övriga,small,6.6
5019,47,Övriga,medium,36.7
5020,46,Övriga,small,6.5
5021,41,Stockholm,small,8.3
5022,41,Stockholm,small,25.1
5023,77,Stockholm,large,38.4
5024,69,Stockholm,small,8.2
5025,52,Övriga,small,5.6
5026,77,Skåne,small,9.2
5027,41,Stockholm,small,25.9
5028,45,Stockholm,large,137.1
5029,63,Stockholm,small,6.7
5030,68,Skåne,small,4.4
5031,78,Övriga,small,6.7
5032,49,Övriga,medium,8.7
5033,69,Övriga,small,9.7
5034,49,Stockholm,medium,36.4
5035,69,Stockholm,small,13.6
5036,72,Stockholm,small,16.5
5037,42,Västra Götaland,large,158.7
5038,71,Övriga,large,54.4
5039,70,Skåne,large,35.7
5040,45,Övriga,large,77.6
5041,71,Västra Götaland,medium,20.5
5042,71,Stockholm,medium,21.9
5043,77,Stockholm,medium,27.8
5044,49,Västra Götaland,small,4.8
5045,42,Övriga,small,5.1
5046,63,Stockholm,small,7.4
5047,78,Övriga,large,53.7
5048,46,Övriga,small,13.6
5049,69,Västra Götaland,medium,28.1
5050,47,Övriga,small,4.2
5051,62,Västra Götaland,small,6.3
5052,41,Skåne,small,6.3
5053,72,Övriga,small,15.9
5054,47,Övriga,small,12.4
5055,47,Stockholm,small,15.5
5056,70,Västra Götaland,medium,17.2
5057,41,Stockholm,small,20.2
5058,70,Stockholm,small,7.5
5059,49,Skåne,small,4.4
5060,72,Övriga,medium,33.5
5061,69,Västra Götaland,small,4.4
5062,41,Stockholm,small,3.0
5063,72,Stockholm,small,6.9
5064,45,Västra Götaland,small,7.2
5065,70,Stockholm,medium,7.7
5066,46,Stockholm,medium,19.6
5067,42,Övriga,small,14.5
5068,41,Stockholm,small,9.1
5069,77,Västra Götaland,small,6.7
5070,47,Övriga,small,8.4
5071,77,Stockholm,medium,26.5
5072,71,Skåne,small,4.8
5073,43,Skåne,small,16.7
5074,72,Skåne,small,5.6
5075,43,Västra Götaland,large,113.1
5076,42,Stockholm,medium,20.6
5077,41,Övriga,medium,9.8
5078,62,Övriga,small,4.6
5079,62,Stockholm,small,14.7
5080,49,Stockholm,small,12.7
5081,43,Stockholm,small,3.2
5082,68,Stockholm,small,15.1
5083,49,Skåne,small,5.8
5084,62,Stockholm,small,7.2
5085,41,Stockholm,medium,35.8
5086,71,Övriga,small,10.1
5087,47,Stockholm,small,12.8
5088,49,Övriga,small,11.8
5089,63,Övriga,small,8.8
5090,49,Stockholm,small,7.0
5091,42,Övriga,small,11.6
5092,45,Övriga,small,8.4
5093,78,Västra Götaland,small,26.7
5094,41,Stockholm,small,12.8
5095,63,Västra Götaland,small,5.2
5096,72,Övriga,small,6.8
5097,63,Skåne,small,9.3
5098,69,Stockholm,small,19.7
5099,77,Skåne,medium,13.1
5100,62,Västra Götaland,small,21.0
5101,72,Skåne,small,7.1
5102,78,Övriga,large,46.8
5103,71,Västra Götaland,medium,23.7
5104,42,Övriga,large,85.2
5105,45,Övriga,medium,26.5
5106,49,Skåne,small,5.2
5107,70,Stockholm,small,4.8
5108,72,Övriga,medium,24.8
5109,41,Övriga,large,70.2
5110,68,Stockholm,small,10.5
5111,63,Västra Götaland,medium,44.0
5112,46,Stockholm,small,36.0
5113,77,Övriga,small,12.5
5114,68,Övriga,large,49.2
5115,47,Stockholm,medium,23.9
5116,62,Övriga,large,74.3
5117,70,Stockholm,medium,30.4
5118,52,Övriga,small,3.5
5119,71,Västra Götaland,small,5.8
5120,41,Stockholm,large,99.0
5121,78,Stockholm,small,6.2
5122,46,Stockholm,small,5.5
5123,42,Skåne,small,7.2
5124,62,Skåne,small,11.3
5125,45,Stockholm,small,13.6
5126,78,Stockholm,medium,23.9
5127,78,Stockholm,small,17.4
5128,77,Övriga,small,12.4
5129,52,Övriga,medium,33.3
5130,68,Stockholm,small,2.8
5131,63,Skåne,medium,49.2
5132,70,Stockholm,small,4.8
5133,78,Övriga,large,69.3
5134,63,Övriga,small,8.2
5135,77,Skåne,small,9.9
5136,46,Övriga,medium,26.3
5137,70,Övriga,medium,36.3
5138,78,Övriga,small,15.1
5139,62,Skåne,large,69.7
5140,71,Stockholm,small,9.3
5141,78,Stockholm,large,45.0
5142,45,Stockholm,small,9.3
5143,72,Skåne,small,10.4
5144,68,Stockholm,small,7.7
5145,69,Stockholm,small,9.5
5146,62,Västra Götaland,small,17.7
5147,70,Stockholm,small,8.6
5148,72,Skåne,small,8.9
5149,72,Övriga,small,8.8
5150,46,Övriga,small,19.7
5151,71,Skåne,medium,50.8
5152,78,Skåne,small,4.6
5153,43,Västra Götaland,medium,48.4
5154,42,Stockholm,large,111.6
5155,41,Övriga,small,26.2
5156,63,Stockholm,large,106.7
5157,78,Stockholm,small,4.5
5158,69,Övriga,small,6.1
5159,41,Stockholm,small,14.1
5160,69,Västra Götaland,small,16.7
5161,78,Stockholm,medium,20.2
5162,43,Stockholm,small,3.9
5163,68,Stockholm,small,4.7
5164,78,Stockholm,medium,41.2
5165,43,Skåne,small,10.7
5166,52,Övriga,small,36.8
5167,45,Västra Götaland,small,19.1
5168,49,Övriga,large,55.4
5169,71,Stockholm,medium,27.8
5170,71,Stockholm,small,7.8
5171,45,Stockholm,small,2.1
5172,77,Skåne,small,9.5
5173,41,Västra Götaland,small,11.2
5174,78,Skåne,medium,42.9
5175,63,Övriga,small,7.2
5176,77,Västra Götaland,small,5.4
5177,77,Skåne,large,63.1
5178,52,Övriga,medium,32.6
5179,49,Stockholm,small,9.9
5180,47,Västra Götaland,small,5.1
5181,77,Övriga,small,27.8
5182,77,Skåne,small,22.4
5183,49,Stockholm,small,13.4
5184,62,Västra Götaland,small,9.5
5185,71,Västra Götaland,medium,28.2
5186,68,Västra Götaland,large,126.0
5187,71,Stockholm,small,6.1
5188,49,Övriga,small,8.9
5189,41,Övriga,medium,30.5
5190,70,Västra Götaland,large,40.0
5191,43,Skåne,medium,27.9
5192,45,Övriga,small,24.1
5193,68,Stockholm,small,15.2
5194,42,Stockholm,medium,28.4
5195,71,Västra Götaland,medium,22.7
5196,69,Övriga,small,10.2
5197,78,Stockholm,small,15.7
5198,69,Övriga,medium,21.6
5199,69,Västra Götaland,small,12.5
5200,41,Västra Götaland,medium,59.2
5201,70,Stockholm,small,11.4
5202,71,Stockholm,medium,31.1
5203,42,Övriga,small,16.3
5204,69,Övriga,small,12.3
5205,77,Västra Götaland,medium,18.4
5206,45,Övriga,medium,21.4
5207,52,Övriga,large,87.5
5208,42,Västra Götaland,small,15.1
5209,63,Skåne,medium,41.6
5210,62,Västra Götaland,small,9.9
5211,72,Skåne,small,7.7
5212,70,Stockholm,medium,17.0
5213,78,Skåne,small,6.5
5214,77,Stockholm,small,6.0
5215,42,Övriga,small,3.4
5216,71,Övriga,small,5.2
5217,43,Stockholm,large,51.9
5218,69,Stockholm,small,5.1
5219,52,Västra Götaland,small,6.7
5220,42,Skåne,medium,11.7
5221,45,Stockholm,small,23.0
5222,71,Skåne,small,8.2
5223,77,Stockholm,small,10.4
5224,42,Stockholm,small,10.6
5225,69,Stockholm,small,23.4
5226,71,Stockholm,medium,12.1
5227,47,Övriga,small,6.4
5228,70,Övriga,small,7.9
5229,45,Västra Götaland,small,8.5
5230,69,Västra Götaland,small,17.8
5231,52,Stockholm,large,148.4
5232,49,Skåne,small,20.2
5233,77,Stockholm,medium,10.3
5234,47,Skåne,small,12.0
5235,68,Övriga,small,18.9
5236,46,Stockholm,small,10.0
5237,77,Övriga,large,68.6
5238,49,Stockholm,small,8.1
5239,46,Västra Götaland,small,18.3
5240,68,Stockholm,large,117.6
5241,72,Västra Götaland,medium,12.8
5242,43,Stockholm,small,12.1
5243,46,Västra Götaland,large,47.3
5244,46,Västra Götaland,medium,13.6
5245,62,Stockholm,small,5.8
5246,72,Skåne,small,16.4
5247,43,Övriga,small,8.0
5248,47,Västra Götaland,small,7.4
5249,78,Stockholm,medium,49.0
5250,52,Stockholm,small,15.4
5251,68,Övriga,small,8.6
5252,47,Skåne,medium,24.0
5253,52,Västra Götaland,small,11.4
5254,63,Stockholm,large,38.0
5255,43,Västra Götaland,large,60.0
5256,71,Stockholm,large,75.1
5257,71,Övriga,medium,20.5
5258,63,Övriga,small,13.4
5259,69,Stockholm,small,5.6
5260,47,Västra Götaland,small,11.4
5261,69,Stockholm,small,20.3
5262,71,Västra Götaland,small,5.1
5263,42,Övriga,small,11.8
5264,62,Västra Götaland,large,53.0
5265,63,Stockholm,large,93.8
5266,78,Stockholm,small,5.5
5267,78,Övriga,small,16.7
5268,43,Skåne,small,16.6
5269,41,Västra Götaland,medium,11.9
5270,69,Stockholm,medium,22.8
5271,49,Stockholm,small,7.3
5272,45,Övriga,small,34.0
5273,63,Västra Götaland,small,17.5
5274,70,Västra Götaland,large,60.7
5275,42,Västra Götaland,small,13.8
5276,63,Övriga,small,13.3
5277,45,Stockholm,medium,10.3
5278,46,Stockholm,medium,20.4
5279,42,Skåne,medium,68.9
5280,69,Skåne,small,16.3
5281,78,Övriga,medium,34.2
5282,63,Övriga,small,5.0
5283,42,Västra Götaland,small,10.1
5284,47,Stockholm,small,11.4
5285,52,Övriga,small,7.1
5286,68,Västra Götaland,small,11.9
5287,69,Skåne,large,26.1
5288,62,Skåne,small,18.9
5289,42,Västra Götaland,large,85.5
5290,52,Stockholm,small,7.0
5291,68,Övriga,small,8.7
5292,45,Övriga,small,5.5
5293,63,Skåne,medium,22.1
5294,77,Västra Götaland,small,3.1
5295,52,Stockholm,medium,34.8
5296,45,Stockholm,small,14.4
5297,63,Stockholm,large,44.8
5298,69,Stockholm,small,8.9
5299,71,Övriga,medium,18.9
5300,77,Övriga,small,9.3
5301,69,Skåne,medium,16.4
5302,49,Västra Götaland,medium,57.5
5303,49,Stockholm,small,5.0
5304,62,Övriga,large,56.7
5305,41,Västra Götaland,small,8.1
5306,47,Stockholm,small,17.4
5307,47,Västra Götaland,medium,13.9
5308,69,Övriga,small,9.0
5309,69,Övriga,small,9.2
5310,63,Stockholm,small,10.2
5311,47,Övriga,medium,20.6
5312,78,Stockholm,small,4.3
5313,47,Stockholm,small,13.1
5314,63,Övriga,medium,28.6
5315,52,Övriga,medium,15.4
5316,47,Skåne,large,134.1
5317,49,Skåne,medium,34.0
5318,41,Övriga,medium,21.0
5319,69,Övriga,small,4.2
5320,77,Övriga,small,5.1
5321,63,Skåne,medium,34.2
5322,63,Övriga,large,148.1
5323,71,Övriga,medium,32.9
5324,63,Stockholm,small,4.8
5325,63,Övriga,small,8.1
5326,68,Västra Götaland,small,7.3
5327,42,Västra Götaland,medium,21.7
5328,52,Skåne,medium,57.7
5329,49,Stockholm,small,9.0
5330,52,Västra Götaland,small,5.2
5331,41,Övriga,large,51.5
5332,42,Stockholm,medium,17.6
5333,72,Västra Götaland,small,16.5
5334,41,Övriga,small,14.9
5335,46,Västra Götaland,large,86.5
5336,42,Västra Götaland,medium,48.2
5337,43,Västra Götaland,small,8.1
5338,71,Västra Götaland,small,6.8
5339,52,Skåne,small,6.4
5340,69,Övriga,small,7.5
5341,63,Västra Götaland,small,3.9
5342,78,Övriga,small,5.1
5343,68,Västra Götaland,small,15.1
5344,42,Stockholm,medium,44.1
5345,45,Skåne,small,10.8
5346,41,Övriga,small,24.1
5347,72,Skåne,small,7.5
5348,70,Stockholm,small,7.3
5349,52,Stockholm,small,7.1
5350,45,Stockholm,small,7.5
5351,63,Stockholm,medium,59.5
5352,46,Skåne,medium,26.8
5353,77,Stockholm,medium,16.5
5354,41,Övriga,medium,69.3
5355,69,Stockholm,medium,20.8
5356,42,Stockholm,small,6.1
5357,52,Västra Götaland,large,52.0
5358,77,Stockholm,small,10.6
5359,46,Övriga,small,9.2
5360,70,Stockholm,small,6.6
5361,43,Västra Götaland,large,58.6
5362,52,Övriga,large,50.8
5363,69,Skåne,medium,16.3
5364,42,Stockholm,small,19.1
5365,68,Västra Götaland,small,28.2
5366,69,Övriga,large,30.7
5367,70,Övriga,medium,22.3
5368,46,Övriga,large,69.6
5369,69,Stockholm,small,18.2
5370,42,Övriga,small,12.6
5371,46,Stockholm,medium,15.0
5372,49,Stockholm,small,14.3
5373,69,Övriga,large,75.9
5374,77,Stockholm,small,27.5
5375,52,Stockholm,large,49.3
5376,62,Stockholm,small,14.2
5377,72,Västra Götaland,medium,31.9
5378,46,Övriga,small,6.4
5379,70,Skåne,small,11.4
5380,46,Stockholm,small,13.1
5381,68,Västra Götaland,large,108.8
5382,63,Övriga,medium,18.1
5383,70,Övriga,small,5.0
5384,62,Stockholm,large,54.8
5385,71,Övriga,small,7.6
5386,72,Övriga,small,17.5
5387,63,Stockholm,small,3.0
5388,49,Stockholm,medium,21.2
5389,52,Stockholm,small,4.3
5390,43,Övriga,small,8.1
5391,72,Stockholm,large,50.1
5392,77,Västra Götaland,medium,39.8
5393,45,Stockholm,small,11.2
5394,47,Övriga,medium,33.5
5395,41,Stockholm,large,84.5
5396,45,Övriga,small,4.0
5397,68,Övriga,medium,24.7
5398,69,Stockholm,small,8.4
5399,46,Västra Götaland,medium,26.7
5400,77,Stockholm,small,18.0
5401,70,Övriga,medium,24.7
5402,70,Västra Götaland,small,9.4
5403,78,Stockholm,medium,19.8
5404,49,Stockholm,small,15.9
5405,52,Västra Götaland,small,6.3
5406,70,Övriga,small,5.6
5407,77,Skåne,medium,24.5
5408,45,Övriga,small,15.0
5409,52,Västra Götaland,small,11.3
5410,77,Stockholm,small,4.4
5411,63,Övriga,medium,31.4
5412,69,Stockholm,small,5.6
5413,69,Övriga,medium,23.0
5414,46,Västra Götaland,small,23.1
5415,77,Stockholm,small,5.2
5416,41,Skåne,small,15.8
5417,62,Övriga,large,33.3
5418,69,Övriga,small,6.8
5419,46,Stockholm,small,9.0
5420,43,Stockholm,small,10.8
5421,46,Skåne,small,2.6
5422,42,Skåne,small,3.8
5423,71,Övriga,medium,30.3
5424,42,Stockholm,small,9.5
5425,70,Övriga,small,5.8
5426,49,Skåne,small,16.4
5427,63,Övriga,small,3.4
5428,70,Västra Götaland,medium,16.1
5429,77,Västra Götaland,small,12.7
5430,71,Övriga,large,100.3
5431,68,Skåne,small,4.0
5432,63,Övriga,medium,18.1
5433,47,Övriga,small,7.3
5434,45,Skåne,small,4.8
5435,41,Västra Götaland,medium,17.0
5436,49,Stockholm,medium,18.5
5437,62,Stockholm,small,28.3
5438,52,Stockholm,small,4.0
5439,46,Stockholm,small,8.4
5440,63,Stockholm,medium,46.7
5441,68,Stockholm,small,3.2
5442,72,Västra Götaland,medium,35.3
5443,47,Västra Götaland,small,23.6
5444,72,Stockholm,small,11.5
5445,46,Stockholm,small,9.8
5446,63,Skåne,small,21.9
5447,69,Västra Götaland,small,9.9
5448,45,Västra Götaland,small,10.3
5449,77,Skåne,medium,14.3
5450,52,Övriga,small,9.8
5451,45,Västra Götaland,medium,30.5
5452,69,Skåne,small,12.7
5453,42,Övriga,large,55.6
5454,45,Övriga,large,104.1
5455,46,Västra Götaland,medium,20.2
5456,43,Skåne,medium,17.4
5457,62,Stockholm,small,6.7
5458,68,Skåne,medium,11.7
5459,43,Övriga,large,119.1
5460,42,Västra Götaland,small,7.9
5461,62,Övriga,small,14.7
5462,71,Västra Götaland,small,10.7
5463,45,Övriga,small,8.4
5464,62,Skåne,small,3.9
5465,70,Stockholm,small,22.2
5466,72,Skåne,small,6.1
5467,63,Stockholm,large,88.9
5468,77,Stockholm,small,16.3
5469,69,Övriga,medium,39.9
5470,46,Stockholm,small,10.0
5471,42,Övriga,small,4.2
5472,63,Stockholm,small,19.1
5473,41,Stockholm,small,10.5
5474,49,Övriga,small,20.1
5475,78,Västra Götaland,small,8.1
5476,77,Skåne,small,13.8
5477,43,Skåne,small,3.1
5478,71,Skåne,small,6.7
5479,63,Övriga,small,4.2
